timestamp,metric_name,metric_value,region,device
2025-04-24T04:00:00Z,revenue,94.87,APAC,Web
2025-04-24T05:00:00Z,revenue,382.93,NA,iOS
2025-04-24T05:00:00Z,revenue,190.39,NA,Android
2025-04-24T05:00:00Z,revenue,135.47,NA,Web
2025-04-24T05:00:00Z,revenue,303.66,EMEA,iOS
2025-04-24T05:00:00Z,revenue,146.24,EMEA,Android
2025-04-24T05:00:00Z,revenue,102.51,EMEA,Web
2025-04-24T05:00:00Z,revenue,305.49,APAC,iOS
2025-04-24T05:00:00Z,revenue,137.71,APAC,Android
2025-04-24T05:00:00Z,revenue,105.63,APAC,Web
2025-04-24T06:00:00Z,revenue,373.18,NA,iOS
2025-04-24T06:00:00Z,revenue,186.3,NA,Android
2025-04-24T06:00:00Z,revenue,146.82,NA,Web
2025-04-24T06:00:00Z,revenue,303.0,EMEA,iOS
2025-04-24T06:00:00Z,revenue,146.3,EMEA,Android
2025-04-24T06:00:00Z,revenue,106.1,EMEA,Web
2025-04-24T06:00:00Z,revenue,277.68,APAC,iOS
2025-04-24T06:00:00Z,revenue,156.14,APAC,Android
2025-04-24T06:00:00Z,revenue,112.48,APAC,Web
2025-04-24T07:00:00Z,revenue,438.49,NA,iOS
2025-04-24T07:00:00Z,revenue,213.26,NA,Android
2025-04-24T07:00:00Z,revenue,166.62,NA,Web
2025-04-24T07:00:00Z,revenue,293.05,EMEA,iOS
2025-04-24T07:00:00Z,revenue,161.12,EMEA,Android
2025-04-24T07:00:00Z,revenue,125.06,EMEA,Web
2025-04-24T07:00:00Z,revenue,315.76,APAC,iOS
2025-04-24T07:00:00Z,revenue,156.97,APAC,Android
2025-04-24T07:00:00Z,revenue,111.07,APAC,Web
2025-04-24T08:00:00Z,revenue,443.81,NA,iOS
2025-04-24T08:00:00Z,revenue,209.25,NA,Android
2025-04-24T08:00:00Z,revenue,174.44,NA,Web
2025-04-24T08:00:00Z,revenue,355.76,EMEA,iOS
2025-04-24T08:00:00Z,revenue,162.18,EMEA,Android
2025-04-24T08:00:00Z,revenue,118.2,EMEA,Web
2025-04-24T08:00:00Z,revenue,295.06,APAC,iOS
2025-04-24T08:00:00Z,revenue,157.92,APAC,Android
2025-04-24T08:00:00Z,revenue,129.82,APAC,Web
2025-04-24T09:00:00Z,revenue,445.91,NA,iOS
2025-04-24T09:00:00Z,revenue,221.14,NA,Android
2025-04-24T09:00:00Z,revenue,170.87,NA,Web
2025-04-24T09:00:00Z,revenue,337.12,EMEA,iOS
2025-04-24T09:00:00Z,revenue,159.94,EMEA,Android
2025-04-24T09:00:00Z,revenue,129.4,EMEA,Web
2025-04-24T09:00:00Z,revenue,346.49,APAC,iOS
2025-04-24T09:00:00Z,revenue,160.9,APAC,Android
2025-04-24T09:00:00Z,revenue,130.23,APAC,Web
2025-04-24T10:00:00Z,revenue,487.68,NA,iOS
2025-04-24T10:00:00Z,revenue,237.78,NA,Android
2025-04-24T10:00:00Z,revenue,164.9,NA,Web
2025-04-24T10:00:00Z,revenue,345.24,EMEA,iOS
2025-04-24T10:00:00Z,revenue,181.18,EMEA,Android
2025-04-24T10:00:00Z,revenue,138.96,EMEA,Web
2025-04-24T10:00:00Z,revenue,372.96,APAC,iOS
2025-04-24T10:00:00Z,revenue,182.2,APAC,Android
2025-04-24T10:00:00Z,revenue,141.14,APAC,Web
2025-04-24T11:00:00Z,revenue,459.17,NA,iOS
2025-04-24T11:00:00Z,revenue,246.27,NA,Android
2025-04-24T11:00:00Z,revenue,185.02,NA,Web
2025-04-24T11:00:00Z,revenue,350.99,EMEA,iOS
2025-04-24T11:00:00Z,revenue,173.45,EMEA,Android
2025-04-24T11:00:00Z,revenue,132.06,EMEA,Web
2025-04-24T11:00:00Z,revenue,346.56,APAC,iOS
2025-04-24T11:00:00Z,revenue,154.46,APAC,Android
2025-04-24T11:00:00Z,revenue,142.9,APAC,Web
2025-04-24T12:00:00Z,revenue,474.15,NA,iOS
2025-04-24T12:00:00Z,revenue,238.95,NA,Android
2025-04-24T12:00:00Z,revenue,181.92,NA,Web
2025-04-24T12:00:00Z,revenue,332.34,EMEA,iOS
2025-04-24T12:00:00Z,revenue,189.81,EMEA,Android
2025-04-24T12:00:00Z,revenue,136.72,EMEA,Web
2025-04-24T12:00:00Z,revenue,381.89,APAC,iOS
2025-04-24T12:00:00Z,revenue,186.66,APAC,Android
2025-04-24T12:00:00Z,revenue,129.62,APAC,Web
2025-04-24T13:00:00Z,revenue,463.99,NA,iOS
2025-04-24T13:00:00Z,revenue,241.59,NA,Android
2025-04-24T13:00:00Z,revenue,167.61,NA,Web
2025-04-24T13:00:00Z,revenue,360.99,EMEA,iOS
2025-04-24T13:00:00Z,revenue,185.78,EMEA,Android
2025-04-24T13:00:00Z,revenue,138.43,EMEA,Web
2025-04-24T13:00:00Z,revenue,355.3,APAC,iOS
2025-04-24T13:00:00Z,revenue,176.01,APAC,Android
2025-04-24T13:00:00Z,revenue,131.19,APAC,Web
2025-04-24T14:00:00Z,revenue,452.49,NA,iOS
2025-04-24T14:00:00Z,revenue,237.89,NA,Android
2025-04-24T14:00:00Z,revenue,172.25,NA,Web
2025-04-24T14:00:00Z,revenue,368.19,EMEA,iOS
2025-04-24T14:00:00Z,revenue,158.84,EMEA,Android
2025-04-24T14:00:00Z,revenue,129.35,EMEA,Web
2025-04-24T14:00:00Z,revenue,371.79,APAC,iOS
2025-04-24T14:00:00Z,revenue,186.23,APAC,Android
2025-04-24T14:00:00Z,revenue,137.88,APAC,Web
2025-04-24T15:00:00Z,revenue,501.49,NA,iOS
2025-04-24T15:00:00Z,revenue,236.36,NA,Android
2025-04-24T15:00:00Z,revenue,172.25,NA,Web
2025-04-24T15:00:00Z,revenue,325.06,EMEA,iOS
2025-04-24T15:00:00Z,revenue,176.9,EMEA,Android
2025-04-24T15:00:00Z,revenue,126.05,EMEA,Web
2025-04-24T15:00:00Z,revenue,339.83,APAC,iOS
2025-04-24T15:00:00Z,revenue,159.73,APAC,Android
2025-04-24T15:00:00Z,revenue,138.22,APAC,Web
2025-04-24T16:00:00Z,revenue,471.01,NA,iOS
2025-04-24T16:00:00Z,revenue,206.92,NA,Android
2025-04-24T16:00:00Z,revenue,174.37,NA,Web
2025-04-24T16:00:00Z,revenue,362.62,EMEA,iOS
2025-04-24T16:00:00Z,revenue,165.26,EMEA,Android
2025-04-24T16:00:00Z,revenue,130.84,EMEA,Web
2025-04-24T16:00:00Z,revenue,354.78,APAC,iOS
2025-04-24T16:00:00Z,revenue,155.05,APAC,Android
2025-04-24T16:00:00Z,revenue,122.34,APAC,Web
2025-04-24T17:00:00Z,revenue,426.09,NA,iOS
2025-04-24T17:00:00Z,revenue,213.55,NA,Android
2025-04-24T17:00:00Z,revenue,154.56,NA,Web
2025-04-24T17:00:00Z,revenue,334.07,EMEA,iOS
2025-04-24T17:00:00Z,revenue,151.32,EMEA,Android
2025-04-24T17:00:00Z,revenue,117.75,EMEA,Web
2025-04-24T17:00:00Z,revenue,321.39,APAC,iOS
2025-04-24T17:00:00Z,revenue,164.6,APAC,Android
2025-04-24T17:00:00Z,revenue,117.68,APAC,Web
2025-04-24T18:00:00Z,revenue,369.09,NA,iOS
2025-04-24T18:00:00Z,revenue,188.19,NA,Android
2025-04-24T18:00:00Z,revenue,150.87,NA,Web
2025-04-24T18:00:00Z,revenue,287.54,EMEA,iOS
2025-04-24T18:00:00Z,revenue,156.1,EMEA,Android
2025-04-24T18:00:00Z,revenue,108.63,EMEA,Web
2025-04-24T18:00:00Z,revenue,303.88,APAC,iOS
2025-04-24T18:00:00Z,revenue,155.29,APAC,Android
2025-04-24T18:00:00Z,revenue,114.89,APAC,Web
2025-04-24T19:00:00Z,revenue,373.84,NA,iOS
2025-04-24T19:00:00Z,revenue,192.71,NA,Android
2025-04-24T19:00:00Z,revenue,140.63,NA,Web
2025-04-24T19:00:00Z,revenue,288.84,EMEA,iOS
2025-04-24T19:00:00Z,revenue,146.55,EMEA,Android
2025-04-24T19:00:00Z,revenue,102.68,EMEA,Web
2025-04-24T19:00:00Z,revenue,286.92,APAC,iOS
2025-04-24T19:00:00Z,revenue,141.63,APAC,Android
2025-04-24T19:00:00Z,revenue,115.19,APAC,Web
2025-04-24T20:00:00Z,revenue,364.58,NA,iOS
2025-04-24T20:00:00Z,revenue,175.78,NA,Android
2025-04-24T20:00:00Z,revenue,140.37,NA,Web
2025-04-24T20:00:00Z,revenue,251.94,EMEA,iOS
2025-04-24T20:00:00Z,revenue,133.89,EMEA,Android
2025-04-24T20:00:00Z,revenue,102.79,EMEA,Web
2025-04-24T20:00:00Z,revenue,274.39,APAC,iOS
2025-04-24T20:00:00Z,revenue,125.26,APAC,Android
2025-04-24T20:00:00Z,revenue,101.49,APAC,Web
2025-04-24T21:00:00Z,revenue,355.01,NA,iOS
2025-04-24T21:00:00Z,revenue,170.64,NA,Android
2025-04-24T21:00:00Z,revenue,134.71,NA,Web
2025-04-24T21:00:00Z,revenue,252.06,EMEA,iOS
2025-04-24T21:00:00Z,revenue,132.86,EMEA,Android
2025-04-24T21:00:00Z,revenue,99.88,EMEA,Web
2025-04-24T21:00:00Z,revenue,246.19,APAC,iOS
2025-04-24T21:00:00Z,revenue,127.28,APAC,Android
2025-04-24T21:00:00Z,revenue,97.14,APAC,Web
2025-04-24T22:00:00Z,revenue,320.41,NA,iOS
2025-04-24T22:00:00Z,revenue,164.0,NA,Android
2025-04-24T22:00:00Z,revenue,124.43,NA,Web
2025-04-24T22:00:00Z,revenue,243.58,EMEA,iOS
2025-04-24T22:00:00Z,revenue,132.87,EMEA,Android
2025-04-24T22:00:00Z,revenue,80.76,EMEA,Web
2025-04-24T22:00:00Z,revenue,261.02,APAC,iOS
2025-04-24T22:00:00Z,revenue,125.65,APAC,Android
2025-04-24T22:00:00Z,revenue,95.6,APAC,Web
2025-04-24T23:00:00Z,revenue,323.31,NA,iOS
2025-04-24T23:00:00Z,revenue,155.56,NA,Android
2025-04-24T23:00:00Z,revenue,119.43,NA,Web
2025-04-24T23:00:00Z,revenue,247.96,EMEA,iOS
2025-04-24T23:00:00Z,revenue,125.87,EMEA,Android
2025-04-24T23:00:00Z,revenue,90.05,EMEA,Web
2025-04-24T23:00:00Z,revenue,247.33,APAC,iOS
2025-04-24T23:00:00Z,revenue,110.7,APAC,Android
2025-04-24T23:00:00Z,revenue,88.62,APAC,Web
2025-04-25T00:00:00Z,revenue,326.92,NA,iOS
2025-04-25T00:00:00Z,revenue,160.4,NA,Android
2025-04-25T00:00:00Z,revenue,113.86,NA,Web
2025-04-25T00:00:00Z,revenue,251.62,EMEA,iOS
2025-04-25T00:00:00Z,revenue,128.35,EMEA,Android
2025-04-25T00:00:00Z,revenue,85.45,EMEA,Web
2025-04-25T00:00:00Z,revenue,240.21,APAC,iOS
2025-04-25T00:00:00Z,revenue,120.81,APAC,Android
2025-04-25T00:00:00Z,revenue,89.22,APAC,Web
2025-04-25T01:00:00Z,revenue,326.95,NA,iOS
2025-04-25T01:00:00Z,revenue,149.31,NA,Android
2025-04-25T01:00:00Z,revenue,120.09,NA,Web
2025-04-25T01:00:00Z,revenue,243.45,EMEA,iOS
2025-04-25T01:00:00Z,revenue,114.85,EMEA,Android
2025-04-25T01:00:00Z,revenue,92.25,EMEA,Web
2025-04-25T01:00:00Z,revenue,247.66,APAC,iOS
2025-04-25T01:00:00Z,revenue,133.09,APAC,Android
2025-04-25T01:00:00Z,revenue,96.72,APAC,Web
2025-04-25T02:00:00Z,revenue,331.41,NA,iOS
2025-04-25T02:00:00Z,revenue,172.84,NA,Android
2025-04-25T02:00:00Z,revenue,120.09,NA,Web
2025-04-25T02:00:00Z,revenue,236.84,EMEA,iOS
2025-04-25T02:00:00Z,revenue,130.48,EMEA,Android
2025-04-25T02:00:00Z,revenue,92.9,EMEA,Web
2025-04-25T02:00:00Z,revenue,249.12,APAC,iOS
2025-04-25T02:00:00Z,revenue,132.49,APAC,Android
2025-04-25T02:00:00Z,revenue,95.07,APAC,Web
2025-04-25T03:00:00Z,revenue,335.36,NA,iOS
2025-04-25T03:00:00Z,revenue,178.11,NA,Android
2025-04-25T03:00:00Z,revenue,122.05,NA,Web
2025-04-25T03:00:00Z,revenue,275.73,EMEA,iOS
2025-04-25T03:00:00Z,revenue,127.66,EMEA,Android
2025-04-25T03:00:00Z,revenue,102.48,EMEA,Web
2025-04-25T03:00:00Z,revenue,251.3,APAC,iOS
2025-04-25T03:00:00Z,revenue,143.63,APAC,Android
2025-04-25T03:00:00Z,revenue,99.15,APAC,Web
2025-04-25T04:00:00Z,revenue,338.89,NA,iOS
2025-04-25T04:00:00Z,revenue,184.91,NA,Android
2025-04-25T04:00:00Z,revenue,146.91,NA,Web
2025-04-25T04:00:00Z,revenue,266.82,EMEA,iOS
2025-04-25T04:00:00Z,revenue,124.49,EMEA,Android
2025-04-25T04:00:00Z,revenue,99.3,EMEA,Web
2025-04-25T04:00:00Z,revenue,256.09,APAC,iOS
2025-04-25T04:00:00Z,revenue,137.1,APAC,Android
2025-04-25T04:00:00Z,revenue,100.4,APAC,Web
2025-04-25T05:00:00Z,revenue,381.61,NA,iOS
2025-04-25T05:00:00Z,revenue,200.72,NA,Android
2025-04-25T05:00:00Z,revenue,136.04,NA,Web
2025-04-25T05:00:00Z,revenue,297.97,EMEA,iOS
2025-04-25T05:00:00Z,revenue,134.55,EMEA,Android
2025-04-25T05:00:00Z,revenue,110.25,EMEA,Web
2025-04-25T05:00:00Z,revenue,271.27,APAC,iOS
2025-04-25T05:00:00Z,revenue,132.35,APAC,Android
2025-04-25T05:00:00Z,revenue,102.69,APAC,Web
2025-04-25T06:00:00Z,revenue,403.12,NA,iOS
2025-04-25T06:00:00Z,revenue,207.55,NA,Android
2025-04-25T06:00:00Z,revenue,160.91,NA,Web
2025-04-25T06:00:00Z,revenue,284.98,EMEA,iOS
2025-04-25T06:00:00Z,revenue,148.29,EMEA,Android
2025-04-25T06:00:00Z,revenue,109.77,EMEA,Web
2025-04-25T06:00:00Z,revenue,309.02,APAC,iOS
2025-04-25T06:00:00Z,revenue,141.3,APAC,Android
2025-04-25T06:00:00Z,revenue,118.57,APAC,Web
2025-04-25T07:00:00Z,revenue,368.79,NA,iOS
2025-04-25T07:00:00Z,revenue,216.63,NA,Android
2025-04-25T07:00:00Z,revenue,156.98,NA,Web
2025-04-25T07:00:00Z,revenue,325.91,EMEA,iOS
2025-04-25T07:00:00Z,revenue,153.58,EMEA,Android
2025-04-25T07:00:00Z,revenue,111.19,EMEA,Web
2025-04-25T07:00:00Z,revenue,334.92,APAC,iOS
2025-04-25T07:00:00Z,revenue,164.18,APAC,Android
2025-04-25T07:00:00Z,revenue,126.57,APAC,Web
2025-04-25T08:00:00Z,revenue,433.24,NA,iOS
2025-04-25T08:00:00Z,revenue,209.32,NA,Android
2025-04-25T08:00:00Z,revenue,147.32,NA,Web
2025-04-25T08:00:00Z,revenue,334.11,EMEA,iOS
2025-04-25T08:00:00Z,revenue,177.09,EMEA,Android
2025-04-25T08:00:00Z,revenue,121.99,EMEA,Web
2025-04-25T08:00:00Z,revenue,351.26,APAC,iOS
2025-04-25T08:00:00Z,revenue,157.3,APAC,Android
2025-04-25T08:00:00Z,revenue,116.74,APAC,Web
2025-04-25T09:00:00Z,revenue,451.76,NA,iOS
2025-04-25T09:00:00Z,revenue,203.42,NA,Android
2025-04-25T09:00:00Z,revenue,183.79,NA,Web
2025-04-25T09:00:00Z,revenue,336.74,EMEA,iOS
2025-04-25T09:00:00Z,revenue,151.07,EMEA,Android
2025-04-25T09:00:00Z,revenue,126.04,EMEA,Web
2025-04-25T09:00:00Z,revenue,353.39,APAC,iOS
2025-04-25T09:00:00Z,revenue,174.68,APAC,Android
2025-04-25T09:00:00Z,revenue,128.36,APAC,Web
2025-04-25T10:00:00Z,revenue,475.53,NA,iOS
2025-04-25T10:00:00Z,revenue,230.77,NA,Android
2025-04-25T10:00:00Z,revenue,183.83,NA,Web
2025-04-25T10:00:00Z,revenue,353.54,EMEA,iOS
2025-04-25T10:00:00Z,revenue,174.54,EMEA,Android
2025-04-25T10:00:00Z,revenue,133.3,EMEA,Web
2025-04-25T10:00:00Z,revenue,337.31,APAC,iOS
2025-04-25T10:00:00Z,revenue,178.68,APAC,Android
2025-04-25T10:00:00Z,revenue,123.43,APAC,Web
2025-04-25T11:00:00Z,revenue,511.6,NA,iOS
2025-04-25T11:00:00Z,revenue,221.32,NA,Android
2025-04-25T11:00:00Z,revenue,191.19,NA,Web
2025-04-25T11:00:00Z,revenue,355.8,EMEA,iOS
2025-04-25T11:00:00Z,revenue,172.67,EMEA,Android
2025-04-25T11:00:00Z,revenue,135.02,EMEA,Web
2025-04-25T11:00:00Z,revenue,329.6,APAC,iOS
2025-04-25T11:00:00Z,revenue,169.63,APAC,Android
2025-04-25T11:00:00Z,revenue,124.74,APAC,Web
2025-04-25T12:00:00Z,revenue,502.68,NA,iOS
2025-04-25T12:00:00Z,revenue,239.54,NA,Android
2025-04-25T12:00:00Z,revenue,185.63,NA,Web
2025-04-25T12:00:00Z,revenue,382.83,EMEA,iOS
2025-04-25T12:00:00Z,revenue,177.32,EMEA,Android
2025-04-25T12:00:00Z,revenue,138.49,EMEA,Web
2025-04-25T12:00:00Z,revenue,365.45,APAC,iOS
2025-04-25T12:00:00Z,revenue,196.69,APAC,Android
2025-04-25T12:00:00Z,revenue,135.56,APAC,Web
2025-04-25T13:00:00Z,revenue,482.29,NA,iOS
2025-04-25T13:00:00Z,revenue,224.02,NA,Android
2025-04-25T13:00:00Z,revenue,160.5,NA,Web
2025-04-25T13:00:00Z,revenue,340.09,EMEA,iOS
2025-04-25T13:00:00Z,revenue,184.34,EMEA,Android
2025-04-25T13:00:00Z,revenue,121.23,EMEA,Web
2025-04-25T13:00:00Z,revenue,351.43,APAC,iOS
2025-04-25T13:00:00Z,revenue,188.88,APAC,Android
2025-04-25T13:00:00Z,revenue,137.31,APAC,Web
2025-04-25T14:00:00Z,revenue,486.67,NA,iOS
2025-04-25T14:00:00Z,revenue,216.66,NA,Android
2025-04-25T14:00:00Z,revenue,163.76,NA,Web
2025-04-25T14:00:00Z,revenue,338.8,EMEA,iOS
2025-04-25T14:00:00Z,revenue,183.19,EMEA,Android
2025-04-25T14:00:00Z,revenue,132.25,EMEA,Web
2025-04-25T14:00:00Z,revenue,346.39,APAC,iOS
2025-04-25T14:00:00Z,revenue,185.55,APAC,Android
2025-04-25T14:00:00Z,revenue,129.25,APAC,Web
2025-04-25T15:00:00Z,revenue,442.38,NA,iOS
2025-04-25T15:00:00Z,revenue,228.36,NA,Android
2025-04-25T15:00:00Z,revenue,172.37,NA,Web
2025-04-25T15:00:00Z,revenue,347.73,EMEA,iOS
2025-04-25T15:00:00Z,revenue,169.15,EMEA,Android
2025-04-25T15:00:00Z,revenue,128.1,EMEA,Web
2025-04-25T15:00:00Z,revenue,325.15,APAC,iOS
2025-04-25T15:00:00Z,revenue,181.14,APAC,Android
2025-04-25T15:00:00Z,revenue,122.25,APAC,Web
2025-04-25T16:00:00Z,revenue,461.1,NA,iOS
2025-04-25T16:00:00Z,revenue,223.68,NA,Android
2025-04-25T16:00:00Z,revenue,158.46,NA,Web
2025-04-25T16:00:00Z,revenue,352.6,EMEA,iOS
2025-04-25T16:00:00Z,revenue,153.2,EMEA,Android
2025-04-25T16:00:00Z,revenue,122.0,EMEA,Web
2025-04-25T16:00:00Z,revenue,323.1,APAC,iOS
2025-04-25T16:00:00Z,revenue,160.8,APAC,Android
2025-04-25T16:00:00Z,revenue,118.44,APAC,Web
2025-04-25T17:00:00Z,revenue,438.47,NA,iOS
2025-04-25T17:00:00Z,revenue,211.48,NA,Android
2025-04-25T17:00:00Z,revenue,139.23,NA,Web
2025-04-25T17:00:00Z,revenue,305.18,EMEA,iOS
2025-04-25T17:00:00Z,revenue,161.98,EMEA,Android
2025-04-25T17:00:00Z,revenue,121.63,EMEA,Web
2025-04-25T17:00:00Z,revenue,334.39,APAC,iOS
2025-04-25T17:00:00Z,revenue,162.57,APAC,Android
2025-04-25T17:00:00Z,revenue,120.67,APAC,Web
2025-04-25T18:00:00Z,revenue,420.13,NA,iOS
2025-04-25T18:00:00Z,revenue,193.01,NA,Android
2025-04-25T18:00:00Z,revenue,163.69,NA,Web
2025-04-25T18:00:00Z,revenue,307.57,EMEA,iOS
2025-04-25T18:00:00Z,revenue,154.26,EMEA,Android
2025-04-25T18:00:00Z,revenue,111.19,EMEA,Web
2025-04-25T18:00:00Z,revenue,312.22,APAC,iOS
2025-04-25T18:00:00Z,revenue,144.61,APAC,Android
2025-04-25T18:00:00Z,revenue,116.19,APAC,Web
2025-04-25T19:00:00Z,revenue,381.73,NA,iOS
2025-04-25T19:00:00Z,revenue,183.45,NA,Android
2025-04-25T19:00:00Z,revenue,129.37,NA,Web
2025-04-25T19:00:00Z,revenue,287.56,EMEA,iOS
2025-04-25T19:00:00Z,revenue,147.83,EMEA,Android
2025-04-25T19:00:00Z,revenue,109.78,EMEA,Web
2025-04-25T19:00:00Z,revenue,277.16,APAC,iOS
2025-04-25T19:00:00Z,revenue,142.63,APAC,Android
2025-04-25T19:00:00Z,revenue,108.31,APAC,Web
2025-04-25T20:00:00Z,revenue,363.98,NA,iOS
2025-04-25T20:00:00Z,revenue,165.99,NA,Android
2025-04-25T20:00:00Z,revenue,134.05,NA,Web
2025-04-25T20:00:00Z,revenue,273.3,EMEA,iOS
2025-04-25T20:00:00Z,revenue,132.05,EMEA,Android
2025-04-25T20:00:00Z,revenue,99.43,EMEA,Web
2025-04-25T20:00:00Z,revenue,309.97,APAC,iOS
2025-04-25T20:00:00Z,revenue,137.03,APAC,Android
2025-04-25T20:00:00Z,revenue,96.69,APAC,Web
2025-04-25T21:00:00Z,revenue,398.36,NA,iOS
2025-04-25T21:00:00Z,revenue,160.24,NA,Android
2025-04-25T21:00:00Z,revenue,125.6,NA,Web
2025-04-25T21:00:00Z,revenue,267.12,EMEA,iOS
2025-04-25T21:00:00Z,revenue,125.47,EMEA,Android
2025-04-25T21:00:00Z,revenue,92.06,EMEA,Web
2025-04-25T21:00:00Z,revenue,260.04,APAC,iOS
2025-04-25T21:00:00Z,revenue,136.46,APAC,Android
2025-04-25T21:00:00Z,revenue,100.04,APAC,Web
2025-04-25T22:00:00Z,revenue,340.13,NA,iOS
2025-04-25T22:00:00Z,revenue,153.62,NA,Android
2025-04-25T22:00:00Z,revenue,125.3,NA,Web
2025-04-25T22:00:00Z,revenue,282.78,EMEA,iOS
2025-04-25T22:00:00Z,revenue,126.08,EMEA,Android
2025-04-25T22:00:00Z,revenue,93.99,EMEA,Web
2025-04-25T22:00:00Z,revenue,260.28,APAC,iOS
2025-04-25T22:00:00Z,revenue,116.04,APAC,Android
2025-04-25T22:00:00Z,revenue,90.18,APAC,Web
2025-04-25T23:00:00Z,revenue,313.71,NA,iOS
2025-04-25T23:00:00Z,revenue,149.03,NA,Android
2025-04-25T23:00:00Z,revenue,123.78,NA,Web
2025-04-25T23:00:00Z,revenue,234.34,EMEA,iOS
2025-04-25T23:00:00Z,revenue,123.21,EMEA,Android
2025-04-25T23:00:00Z,revenue,85.86,EMEA,Web
2025-04-25T23:00:00Z,revenue,274.0,APAC,iOS
2025-04-25T23:00:00Z,revenue,113.94,APAC,Android
2025-04-25T23:00:00Z,revenue,93.17,APAC,Web
2025-04-26T00:00:00Z,revenue,240.98,NA,iOS
2025-04-26T00:00:00Z,revenue,128.15,NA,Android
2025-04-26T00:00:00Z,revenue,93.95,NA,Web
2025-04-26T00:00:00Z,revenue,200.89,EMEA,iOS
2025-04-26T00:00:00Z,revenue,94.44,EMEA,Android
2025-04-26T00:00:00Z,revenue,75.21,EMEA,Web
2025-04-26T00:00:00Z,revenue,178.18,APAC,iOS
2025-04-26T00:00:00Z,revenue,92.37,APAC,Android
2025-04-26T00:00:00Z,revenue,73.4,APAC,Web
2025-04-26T01:00:00Z,revenue,270.17,NA,iOS
2025-04-26T01:00:00Z,revenue,117.0,NA,Android
2025-04-26T01:00:00Z,revenue,100.38,NA,Web
2025-04-26T01:00:00Z,revenue,202.33,EMEA,iOS
2025-04-26T01:00:00Z,revenue,100.04,EMEA,Android
2025-04-26T01:00:00Z,revenue,77.33,EMEA,Web
2025-04-26T01:00:00Z,revenue,178.83,APAC,iOS
2025-04-26T01:00:00Z,revenue,94.45,APAC,Android
2025-04-26T01:00:00Z,revenue,76.4,APAC,Web
2025-04-26T02:00:00Z,revenue,278.67,NA,iOS
2025-04-26T02:00:00Z,revenue,127.88,NA,Android
2025-04-26T02:00:00Z,revenue,108.36,NA,Web
2025-04-26T02:00:00Z,revenue,183.72,EMEA,iOS
2025-04-26T02:00:00Z,revenue,103.23,EMEA,Android
2025-04-26T02:00:00Z,revenue,75.67,EMEA,Web
2025-04-26T02:00:00Z,revenue,204.54,APAC,iOS
2025-04-26T02:00:00Z,revenue,94.88,APAC,Android
2025-04-26T02:00:00Z,revenue,81.2,APAC,Web
2025-04-26T03:00:00Z,revenue,257.21,NA,iOS
2025-04-26T03:00:00Z,revenue,134.69,NA,Android
2025-04-26T03:00:00Z,revenue,105.87,NA,Web
2025-04-26T03:00:00Z,revenue,203.56,EMEA,iOS
2025-04-26T03:00:00Z,revenue,114.98,EMEA,Android
2025-04-26T03:00:00Z,revenue,80.79,EMEA,Web
2025-04-26T03:00:00Z,revenue,182.44,APAC,iOS
2025-04-26T03:00:00Z,revenue,96.17,APAC,Android
2025-04-26T03:00:00Z,revenue,80.05,APAC,Web
2025-04-26T04:00:00Z,revenue,280.23,NA,iOS
2025-04-26T04:00:00Z,revenue,147.74,NA,Android
2025-04-26T04:00:00Z,revenue,106.85,NA,Web
2025-04-26T04:00:00Z,revenue,217.46,EMEA,iOS
2025-04-26T04:00:00Z,revenue,114.7,EMEA,Android
2025-04-26T04:00:00Z,revenue,77.97,EMEA,Web
2025-04-26T04:00:00Z,revenue,206.49,APAC,iOS
2025-04-26T04:00:00Z,revenue,113.44,APAC,Android
2025-04-26T04:00:00Z,revenue,71.75,APAC,Web
2025-04-26T05:00:00Z,revenue,324.34,NA,iOS
2025-04-26T05:00:00Z,revenue,151.3,NA,Android
2025-04-26T05:00:00Z,revenue,111.91,NA,Web
2025-04-26T05:00:00Z,revenue,228.53,EMEA,iOS
2025-04-26T05:00:00Z,revenue,120.82,EMEA,Android
2025-04-26T05:00:00Z,revenue,83.3,EMEA,Web
2025-04-26T05:00:00Z,revenue,222.72,APAC,iOS
2025-04-26T05:00:00Z,revenue,118.7,APAC,Android
2025-04-26T05:00:00Z,revenue,84.68,APAC,Web
2025-04-26T06:00:00Z,revenue,293.18,NA,iOS
2025-04-26T06:00:00Z,revenue,167.0,NA,Android
2025-04-26T06:00:00Z,revenue,124.25,NA,Web
2025-04-26T06:00:00Z,revenue,254.62,EMEA,iOS
2025-04-26T06:00:00Z,revenue,131.14,EMEA,Android
2025-04-26T06:00:00Z,revenue,84.91,EMEA,Web
2025-04-26T06:00:00Z,revenue,246.14,APAC,iOS
2025-04-26T06:00:00Z,revenue,122.41,APAC,Android
2025-04-26T06:00:00Z,revenue,95.28,APAC,Web
2025-04-26T07:00:00Z,revenue,354.29,NA,iOS
2025-04-26T07:00:00Z,revenue,182.46,NA,Android
2025-04-26T07:00:00Z,revenue,123.36,NA,Web
2025-04-26T07:00:00Z,revenue,266.2,EMEA,iOS
2025-04-26T07:00:00Z,revenue,129.38,EMEA,Android
2025-04-26T07:00:00Z,revenue,88.7,EMEA,Web
2025-04-26T07:00:00Z,revenue,227.39,APAC,iOS
2025-04-26T07:00:00Z,revenue,123.11,APAC,Android
2025-04-26T07:00:00Z,revenue,97.76,APAC,Web
